file_idx,label,wave_idx,type,loop,rate,samples,warn,wav_name
106,arc_se_stay,0,2,1,22064,25433,,arc_se_stay_w00
106,arc_se_stay,1,2,1,22058,31385,,arc_se_stay_w01
106,arc_se_stay,2,2,0,44100,3537,,arc_se_stay_w02
106,arc_se_stay,3,1,0,22050,5860,,arc_se_stay_w03
106,arc_se_stay,4,2,1,44100,33873,,arc_se_stay_w04
106,arc_se_stay,5,2,1,44109,38313,,arc_se_stay_w05
106,arc_se_stay,6,2,0,22050,5217,,arc_se_stay_w06
106,arc_se_stay,7,2,0,22050,3121,,arc_se_stay_w07
106,arc_se_stay,8,2,1,22062,14145,,arc_se_stay_w08
106,arc_se_stay,9,2,1,22385,2393,,arc_se_stay_w09
106,arc_se_stay,10,2,0,22050,6201,,arc_se_stay_w10
106,arc_se_stay,11,2,1,44108,14441,,arc_se_stay_w11
106,arc_se_stay,12,2,0,22050,2241,,arc_se_stay_w12
106,arc_se_stay,13,2,0,22050,1905,,arc_se_stay_w13
106,arc_se_stay,14,2,1,22213,4433,,arc_se_stay_w14
106,arc_se_stay,15,2,0,22050,5545,,arc_se_stay_w15
106,arc_se_stay,16,2,0,22050,9681,,arc_se_stay_w16
106,arc_se_stay,17,2,0,22050,15673,,arc_se_stay_w17
106,arc_se_stay,18,2,0,44100,2489,,arc_se_stay_w18
106,arc_se_stay,19,2,0,22050,6761,,arc_se_stay_w19
107,arc_se000,0,2,0,44100,2081,,arc_se000_w00
107,arc_se000,1,2,0,44100,19505,,arc_se000_w01
107,arc_se000,2,2,0,44100,13689,,arc_se000_w02
108,arc_se001,0,2,0,44100,5145,,arc_se001_w00
108,arc_se001,1,2,0,44100,23665,,arc_se001_w01
108,arc_se001,2,2,0,44100,6569,,arc_se001_w02
108,arc_se001,3,2,0,44100,38201,,arc_se001_w03
109,arc_se002,0,2,1,44100,42417,,arc_se002_w00
109,arc_se002,1,2,1,44158,46777,,arc_se002_w01
109,arc_se002,2,2,1,44118,40609,,arc_se002_w02
110,arc_se003,0,2,0,44100,10193,,arc_se003_w00
110,arc_se003,1,2,0,44100,36641,,arc_se003_w01
110,arc_se003,2,2,0,44100,31233,,arc_se003_w02
111,arc_se004,0,2,0,44100,14073,,arc_se004_w00
111,arc_se004,1,2,0,44100,21305,,arc_se004_w01
111,arc_se004,2,2,0,44100,7065,,arc_se004_w02
112,arc_se005,0,2,0,44100,33697,,arc_se005_w00
112,arc_se005,1,2,0,44100,7665,,arc_se005_w01
112,arc_se005,2,2,0,44100,4889,,arc_se005_w02
112,arc_se005,3,2,0,44100,29545,,arc_se005_w03
112,arc_se005,4,2,0,44100,5417,,arc_se005_w04
113,arc_se006,0,2,0,44100,26545,,arc_se006_w00
113,arc_se006,1,2,0,44100,36609,,arc_se006_w01
113,arc_se006,2,2,0,44100,21801,,arc_se006_w02
114,arc_se007,0,2,0,44100,4825,,arc_se007_w00
114,arc_se007,1,2,0,44100,6105,,arc_se007_w01
115,arc_se008,0,2,0,44100,61617,,arc_se008_w00
115,arc_se008,1,2,0,44100,59033,,arc_se008_w01
115,arc_se008,2,2,0,44100,3849,,arc_se008_w02
116,arc_se009,0,2,0,44100,24905,,arc_se009_w00
116,arc_se009,1,2,0,44100,10129,,arc_se009_w01
116,arc_se009,2,2,0,44100,3457,,arc_se009_w02
117,arc_se010,0,2,0,44100,6737,,arc_se010_w00
117,arc_se010,1,2,0,44100,31185,,arc_se010_w01
117,arc_se010,2,2,0,44100,7505,,arc_se010_w02
118,arc_se011,0,2,0,44100,21145,,arc_se011_w00
118,arc_se011,1,2,0,44100,18233,,arc_se011_w01
118,arc_se011,2,2,0,44100,22065,,arc_se011_w02
118,arc_se011,3,2,0,44100,12817,,arc_se011_w03
119,arc_se012,0,2,0,44100,15473,,arc_se012_w00
119,arc_se012,1,2,0,44100,23889,,arc_se012_w01
120,arc_se013,0,2,0,44100,1313,,arc_se013_w00
120,arc_se013,1,2,0,21024,361,,arc_se013_w01
120,arc_se013,2,2,0,44100,1561,,arc_se013_w02
121,arc_se014,0,2,0,44100,6993,,arc_se014_w00
121,arc_se014,1,2,0,44100,4169,,arc_se014_w01
121,arc_se014,2,2,0,44100,3817,,arc_se014_w02
122,arc_se015,0,2,0,44100,3537,,arc_se015_w00
122,arc_se015,1,1,0,44100,13240,,arc_se015_w01
122,arc_se015,2,1,0,44100,18266,,arc_se015_w02
122,arc_se015,3,2,0,44100,3849,,arc_se015_w03
123,arc_se016,0,2,0,44100,13105,,arc_se016_w00
123,arc_se016,1,2,0,44100,6161,,arc_se016_w01
123,arc_se016,2,2,0,44100,6625,,arc_se016_w02
124,arc_se017,0,2,0,44100,22785,,arc_se017_w00
124,arc_se017,1,2,0,44100,20377,,arc_se017_w01
124,arc_se017,2,2,0,44100,6497,,arc_se017_w02
125,arc_se018,0,2,0,44100,30145,,arc_se018_w00
125,arc_se018,1,2,0,44100,25273,,arc_se018_w01
125,arc_se018,2,2,0,44100,15105,,arc_se018_w02
126,arc_se019,0,2,0,44100,21633,,arc_se019_w00
126,arc_se019,1,2,0,44100,6185,,arc_se019_w01
126,arc_se019,2,2,0,44100,11993,,arc_se019_w02
127,arc_se020,0,2,0,44100,5553,,arc_se020_w00
127,arc_se020,1,2,0,44100,7681,,arc_se020_w01
128,arc_se021,0,2,0,44100,7217,,arc_se021_w00
128,arc_se021,1,2,0,44100,6593,,arc_se021_w01
128,arc_se021,2,2,0,44100,1561,,arc_se021_w02
129,arc_se022,0,2,0,44100,4313,,arc_se022_w00
129,arc_se022,1,2,0,44100,3593,,arc_se022_w01
129,arc_se022,2,2,0,44100,3529,,arc_se022_w02
130,arc_se_edit,0,2,1,22063,11697,,arc_se_edit_w00
130,arc_se_edit,1,2,0,22050,705,,arc_se_edit_w01
130,arc_se_edit,2,2,0,22050,1889,,arc_se_edit_w02
130,arc_se_edit,3,2,0,22050,5873,,arc_se_edit_w03
130,arc_se_edit,4,2,0,22050,4929,,arc_se_edit_w04
130,arc_se_edit,5,2,0,22050,5761,,arc_se_edit_w05
130,arc_se_edit,6,2,0,22050,1145,,arc_se_edit_w06
130,arc_se_edit,7,2,0,22050,1761,,arc_se_edit_w07
130,arc_se_edit,8,2,0,22050,1977,,arc_se_edit_w08
130,arc_se_edit,9,2,0,22050,4513,,arc_se_edit_w09
130,arc_se_edit,10,0,1,22056,6764,,arc_se_edit_w10
130,arc_se_edit,11,2,1,22056,27089,,arc_se_edit_w11
130,arc_se_edit,12,2,0,44100,3473,,arc_se_edit_w12
130,arc_se_edit,13,2,0,22050,5217,,arc_se_edit_w13
131,arc_se023,0,2,0,44100,14777,,arc_se023_w00
133,arc_se024,0,2,0,22050,1145,,arc_se024_w00
133,arc_se024,1,2,0,44100,16009,,arc_se024_w01
133,arc_se024,2,2,0,44100,11657,,arc_se024_w02
133,arc_se024,3,2,0,44100,6937,,arc_se024_w03
133,arc_se024,4,2,0,44100,3473,,arc_se024_w04
133,arc_se024,5,2,0,44100,5737,,arc_se024_w05
136,title_ARC,0,2,1,22053,19529,,title_ARC_w00
136,title_ARC,1,2,1,22056,14377,,title_ARC_w01
136,title_ARC,2,2,1,22061,10785,,title_ARC_w02
136,title_ARC,3,2,1,22059,9689,,title_ARC_w03
136,title_ARC,4,2,0,22050,3089,,title_ARC_w04
136,title_ARC,5,2,0,22050,3313,,title_ARC_w05
136,title_ARC,6,2,1,22063,9937,,title_ARC_w06
136,title_ARC,7,2,1,22073,8673,,title_ARC_w07
136,title_ARC,8,2,1,22121,7417,,title_ARC_w08
136,title_ARC,9,2,1,22109,4593,,title_ARC_w09
136,title_ARC,10,2,1,22050,20481,,title_ARC_w10
136,title_ARC,11,2,1,22058,19569,,title_ARC_w11
136,title_ARC,12,2,0,22050,1473,,title_ARC_w12
136,title_ARC,13,2,0,22050,1785,,title_ARC_w13
136,title_ARC,14,2,0,22050,10713,,title_ARC_w14
136,title_ARC,15,2,1,22119,27625,,title_ARC_w15
136,title_ARC,16,2,1,22050,6201,,title_ARC_w16
136,title_ARC,17,2,1,22076,4825,,title_ARC_w17
136,title_ARC,18,2,1,22050,6041,,title_ARC_w18
136,title_ARC,19,2,1,22092,32985,,title_ARC_w19
136,title_ARC,20,2,1,22079,11825,,title_ARC_w20
136,title_ARC,21,2,1,22147,17113,,title_ARC_w21
136,title_ARC,22,2,1,22122,15113,,title_ARC_w22
136,title_ARC,23,2,1,22050,15769,,title_ARC_w23
136,title_ARC,24,2,1,22159,13921,,title_ARC_w24
136,title_ARC,25,2,1,22185,13073,,title_ARC_w25
136,title_ARC,26,2,1,22060,13121,,title_ARC_w26
136,title_ARC,27,2,1,22050,7065,,title_ARC_w27
136,title_ARC,28,2,1,22126,5065,,title_ARC_w28
136,title_ARC,29,2,0,22050,2441,,title_ARC_w29
136,title_ARC,30,2,0,22050,4601,,title_ARC_w30
136,title_ARC,31,2,0,22050,6001,,title_ARC_w31
136,title_ARC,32,2,0,22050,8177,,title_ARC_w32
136,title_ARC,33,2,1,22070,20209,,title_ARC_w33
136,title_ARC,34,2,1,22050,17921,,title_ARC_w34
136,title_ARC,35,2,0,22050,7449,,title_ARC_w35
136,title_ARC,36,2,0,22050,7233,,title_ARC_w36
137,stage_jazz_ARC,0,2,1,22079,11937,,stage_jazz_ARC_w00
137,stage_jazz_ARC,1,2,1,22091,12537,,stage_jazz_ARC_w01
137,stage_jazz_ARC,2,2,1,22063,11697,,stage_jazz_ARC_w02
137,stage_jazz_ARC,3,2,0,22050,4561,,stage_jazz_ARC_w03
137,stage_jazz_ARC,4,2,1,22110,17649,,stage_jazz_ARC_w04
137,stage_jazz_ARC,5,2,0,22050,1593,,stage_jazz_ARC_w05
137,stage_jazz_ARC,6,2,0,22050,8753,,stage_jazz_ARC_w06
137,stage_jazz_ARC,7,2,0,22050,4001,,stage_jazz_ARC_w07
137,stage_jazz_ARC,8,2,1,22051,31617,,stage_jazz_ARC_w08
137,stage_jazz_ARC,9,2,1,22054,21577,,stage_jazz_ARC_w09
137,stage_jazz_ARC,10,2,1,22087,11073,,stage_jazz_ARC_w10
137,stage_jazz_ARC,11,2,1,22103,10105,,stage_jazz_ARC_w11
137,stage_jazz_ARC,12,2,1,22053,19529,,stage_jazz_ARC_w12
137,stage_jazz_ARC,13,2,1,22056,14377,,stage_jazz_ARC_w13
137,stage_jazz_ARC,14,2,1,22061,10785,,stage_jazz_ARC_w14
137,stage_jazz_ARC,15,2,1,22059,9689,,stage_jazz_ARC_w15
137,stage_jazz_ARC,16,2,1,22228,2665,,stage_jazz_ARC_w16
137,stage_jazz_ARC,17,2,0,22050,3089,,stage_jazz_ARC_w17
137,stage_jazz_ARC,18,2,0,22050,3313,,stage_jazz_ARC_w18
137,stage_jazz_ARC,19,2,1,22073,8673,,stage_jazz_ARC_w19
137,stage_jazz_ARC,20,2,1,22121,7417,,stage_jazz_ARC_w20
137,stage_jazz_ARC,21,2,1,22109,4593,,stage_jazz_ARC_w21
137,stage_jazz_ARC,22,2,0,22050,5833,,stage_jazz_ARC_w22
137,stage_jazz_ARC,23,2,1,22089,4065,,stage_jazz_ARC_w23
137,stage_jazz_ARC,24,2,1,22085,3657,,stage_jazz_ARC_w24
137,stage_jazz_ARC,25,2,1,22063,2809,,stage_jazz_ARC_w25
137,stage_jazz_ARC,26,2,1,22102,4433,,stage_jazz_ARC_w26
137,stage_jazz_ARC,27,2,0,22050,1473,,stage_jazz_ARC_w27
137,stage_jazz_ARC,28,2,0,22050,13329,,stage_jazz_ARC_w28
137,stage_jazz_ARC,29,2,0,22050,4193,,stage_jazz_ARC_w29
137,stage_jazz_ARC,30,2,1,22119,27625,,stage_jazz_ARC_w30
137,stage_jazz_ARC,31,2,0,22050,6433,,stage_jazz_ARC_w31
137,stage_jazz_ARC,32,2,1,22114,17561,,stage_jazz_ARC_w32
137,stage_jazz_ARC,33,2,1,22092,32985,,stage_jazz_ARC_w33
137,stage_jazz_ARC,34,2,0,22050,8569,,stage_jazz_ARC_w34
137,stage_jazz_ARC,35,2,0,22050,13209,,stage_jazz_ARC_w35
137,stage_jazz_ARC,36,2,1,22079,11825,,stage_jazz_ARC_w36
137,stage_jazz_ARC,37,2,1,22147,17113,,stage_jazz_ARC_w37
137,stage_jazz_ARC,38,2,1,22122,15113,,stage_jazz_ARC_w38
137,stage_jazz_ARC,39,2,1,22050,15769,,stage_jazz_ARC_w39
137,stage_jazz_ARC,40,2,1,22159,13921,,stage_jazz_ARC_w40
137,stage_jazz_ARC,41,2,1,22185,13073,,stage_jazz_ARC_w41
137,stage_jazz_ARC,42,2,0,22050,2441,,stage_jazz_ARC_w42
137,stage_jazz_ARC,43,2,0,22050,4601,,stage_jazz_ARC_w43
137,stage_jazz_ARC,44,2,0,22050,7449,,stage_jazz_ARC_w44
137,stage_jazz_ARC,45,2,0,22050,7233,,stage_jazz_ARC_w45
137,stage_jazz_ARC,46,2,1,22083,17377,,stage_jazz_ARC_w46
137,stage_jazz_ARC,47,2,1,22071,10337,,stage_jazz_ARC_w47
137,stage_jazz_ARC,48,2,1,22050,9097,,stage_jazz_ARC_w48
137,stage_jazz_ARC,49,2,1,22088,8169,,stage_jazz_ARC_w49
137,stage_jazz_ARC,50,2,1,22070,7289,,stage_jazz_ARC_w50
138,stage_waltz_ARC,0,2,0,22050,585,,stage_waltz_ARC_w00
138,stage_waltz_ARC,1,2,1,22066,19801,,stage_waltz_ARC_w01
138,stage_waltz_ARC,2,2,1,22089,4065,,stage_waltz_ARC_w02
138,stage_waltz_ARC,3,2,1,22085,3657,,stage_waltz_ARC_w03
138,stage_waltz_ARC,4,2,1,22063,2809,,stage_waltz_ARC_w04
138,stage_waltz_ARC,5,2,1,22089,6633,,stage_waltz_ARC_w05
138,stage_waltz_ARC,6,2,1,22107,4769,,stage_waltz_ARC_w06
138,stage_waltz_ARC,7,2,1,22091,4617,,stage_waltz_ARC_w07
138,stage_waltz_ARC,8,2,1,22329,3625,,stage_waltz_ARC_w08
138,stage_waltz_ARC,9,2,1,22050,19761,,stage_waltz_ARC_w09
138,stage_waltz_ARC,10,2,1,22050,16841,,stage_waltz_ARC_w10
138,stage_waltz_ARC,11,2,1,22050,12905,,stage_waltz_ARC_w11
138,stage_waltz_ARC,12,2,1,22164,7801,,stage_waltz_ARC_w12
138,stage_waltz_ARC,13,2,1,22098,4729,,stage_waltz_ARC_w13
138,stage_waltz_ARC,14,2,1,22329,3121,,stage_waltz_ARC_w14
138,stage_waltz_ARC,15,2,1,22635,2753,,stage_waltz_ARC_w15
138,stage_waltz_ARC,16,2,1,22050,4785,,stage_waltz_ARC_w16
138,stage_waltz_ARC,17,2,0,22050,10385,,stage_waltz_ARC_w17
138,stage_waltz_ARC,18,2,1,22074,9769,,stage_waltz_ARC_w18
138,stage_waltz_ARC,19,2,1,22080,8945,,stage_waltz_ARC_w19
138,stage_waltz_ARC,20,2,1,22061,8465,,stage_waltz_ARC_w20
138,stage_waltz_ARC,21,2,1,22053,19905,,stage_waltz_ARC_w21
138,stage_waltz_ARC,22,2,1,22057,19705,,stage_waltz_ARC_w22
138,stage_waltz_ARC,23,2,1,22053,20953,,stage_waltz_ARC_w23
138,stage_waltz_ARC,24,2,1,22050,19905,,stage_waltz_ARC_w24
138,stage_waltz_ARC,25,2,1,45328,25,,stage_waltz_ARC_w25
138,stage_waltz_ARC,26,2,1,22116,7793,,stage_waltz_ARC_w26
138,stage_waltz_ARC,27,2,1,22083,17377,,stage_waltz_ARC_w27
138,stage_waltz_ARC,28,2,1,22071,10337,,stage_waltz_ARC_w28
139,stage_bossanova_ARC,0,2,1,22079,11937,,stage_bossanova_ARC_w00
139,stage_bossanova_ARC,1,2,1,22091,12537,,stage_bossanova_ARC_w01
139,stage_bossanova_ARC,2,2,1,22063,11697,,stage_bossanova_ARC_w02
139,stage_bossanova_ARC,3,2,0,22050,4561,,stage_bossanova_ARC_w03
139,stage_bossanova_ARC,4,2,1,22110,17649,,stage_bossanova_ARC_w04
139,stage_bossanova_ARC,5,2,0,22050,1593,,stage_bossanova_ARC_w05
139,stage_bossanova_ARC,6,2,0,22050,8753,,stage_bossanova_ARC_w06
139,stage_bossanova_ARC,7,2,0,22050,4001,,stage_bossanova_ARC_w07
139,stage_bossanova_ARC,8,2,1,22228,2665,,stage_bossanova_ARC_w08
139,stage_bossanova_ARC,9,2,0,22050,3089,,stage_bossanova_ARC_w09
139,stage_bossanova_ARC,10,2,0,22050,3313,,stage_bossanova_ARC_w10
139,stage_bossanova_ARC,11,2,1,22063,9937,,stage_bossanova_ARC_w11
139,stage_bossanova_ARC,12,2,1,22073,8673,,stage_bossanova_ARC_w12
139,stage_bossanova_ARC,13,2,1,22121,7417,,stage_bossanova_ARC_w13
139,stage_bossanova_ARC,14,2,1,22109,4593,,stage_bossanova_ARC_w14
139,stage_bossanova_ARC,15,2,0,22050,5833,,stage_bossanova_ARC_w15
139,stage_bossanova_ARC,16,2,1,22089,4065,,stage_bossanova_ARC_w16
139,stage_bossanova_ARC,17,2,1,22085,3657,,stage_bossanova_ARC_w17
139,stage_bossanova_ARC,18,2,1,22063,2809,,stage_bossanova_ARC_w18
139,stage_bossanova_ARC,19,2,0,22050,1473,,stage_bossanova_ARC_w19
139,stage_bossanova_ARC,20,2,0,22050,13329,,stage_bossanova_ARC_w20
139,stage_bossanova_ARC,21,2,0,22050,4193,,stage_bossanova_ARC_w21
139,stage_bossanova_ARC,22,2,1,22119,27625,,stage_bossanova_ARC_w22
139,stage_bossanova_ARC,23,2,0,22050,6433,,stage_bossanova_ARC_w23
139,stage_bossanova_ARC,24,2,1,22114,17561,,stage_bossanova_ARC_w24
139,stage_bossanova_ARC,25,2,1,22050,6201,,stage_bossanova_ARC_w25
139,stage_bossanova_ARC,26,2,1,22076,4825,,stage_bossanova_ARC_w26
139,stage_bossanova_ARC,27,2,1,22050,6041,,stage_bossanova_ARC_w27
139,stage_bossanova_ARC,28,2,1,22092,32985,,stage_bossanova_ARC_w28
139,stage_bossanova_ARC,29,2,0,22050,8569,,stage_bossanova_ARC_w29
139,stage_bossanova_ARC,30,2,0,22050,13209,,stage_bossanova_ARC_w30
139,stage_bossanova_ARC,31,2,1,22079,11825,,stage_bossanova_ARC_w31
139,stage_bossanova_ARC,32,2,1,22147,17113,,stage_bossanova_ARC_w32
139,stage_bossanova_ARC,33,2,1,22122,15113,,stage_bossanova_ARC_w33
139,stage_bossanova_ARC,34,2,1,22050,15769,,stage_bossanova_ARC_w34
139,stage_bossanova_ARC,35,2,1,22159,13921,,stage_bossanova_ARC_w35
139,stage_bossanova_ARC,36,2,1,22185,13073,,stage_bossanova_ARC_w36
139,stage_bossanova_ARC,37,2,1,22056,27089,,stage_bossanova_ARC_w37
139,stage_bossanova_ARC,38,2,1,22052,35977,,stage_bossanova_ARC_w38
139,stage_bossanova_ARC,39,2,0,22050,6729,,stage_bossanova_ARC_w39
139,stage_bossanova_ARC,40,2,0,22050,2441,,stage_bossanova_ARC_w40
139,stage_bossanova_ARC,41,2,0,22050,4601,,stage_bossanova_ARC_w41
139,stage_bossanova_ARC,42,2,1,44137,12761,,stage_bossanova_ARC_w42
139,stage_bossanova_ARC,43,2,1,44130,9265,,stage_bossanova_ARC_w43
139,stage_bossanova_ARC,44,2,0,22050,3169,,stage_bossanova_ARC_w44
139,stage_bossanova_ARC,45,2,1,22070,20209,,stage_bossanova_ARC_w45
139,stage_bossanova_ARC,46,2,1,22050,17921,,stage_bossanova_ARC_w46
139,stage_bossanova_ARC,47,2,0,22050,7449,,stage_bossanova_ARC_w47
139,stage_bossanova_ARC,48,2,0,22050,7233,,stage_bossanova_ARC_w48
139,stage_bossanova_ARC,49,2,1,22071,10337,,stage_bossanova_ARC_w49
140,stage_musette_ARC,0,2,1,22062,17209,,stage_musette_ARC_w00
140,stage_musette_ARC,1,2,1,22056,13857,,stage_musette_ARC_w01
140,stage_musette_ARC,2,2,1,22077,11585,,stage_musette_ARC_w02
140,stage_musette_ARC,3,2,1,22067,9545,,stage_musette_ARC_w03
140,stage_musette_ARC,4,2,0,22050,585,,stage_musette_ARC_w04
140,stage_musette_ARC,5,2,1,22066,19801,,stage_musette_ARC_w05
140,stage_musette_ARC,6,2,0,22050,7513,,stage_musette_ARC_w06
140,stage_musette_ARC,7,2,0,22050,4713,,stage_musette_ARC_w07
140,stage_musette_ARC,8,2,1,22050,4785,,stage_musette_ARC_w08
140,stage_musette_ARC,9,2,1,22076,7793,,stage_musette_ARC_w09
140,stage_musette_ARC,10,2,1,45328,25,,stage_musette_ARC_w10
140,stage_musette_ARC,11,2,1,22116,7793,,stage_musette_ARC_w11
140,stage_musette_ARC,12,2,1,22083,17377,,stage_musette_ARC_w12
140,stage_musette_ARC,13,2,1,22071,10337,,stage_musette_ARC_w13
141,stage_musicbox_ARC,0,2,1,22050,19105,,stage_musicbox_ARC_w00
141,stage_musicbox_ARC,1,2,1,22050,14561,,stage_musicbox_ARC_w01
141,stage_musicbox_ARC,2,2,1,22102,10601,,stage_musicbox_ARC_w02
142,stage_raggae_ARC,0,2,1,22079,11937,,stage_raggae_ARC_w00
142,stage_raggae_ARC,1,2,1,22091,12537,,stage_raggae_ARC_w01
142,stage_raggae_ARC,2,2,1,22063,11697,,stage_raggae_ARC_w02
142,stage_raggae_ARC,3,2,0,22050,4561,,stage_raggae_ARC_w03
142,stage_raggae_ARC,4,2,1,22110,17649,,stage_raggae_ARC_w04
142,stage_raggae_ARC,5,2,0,22050,1593,,stage_raggae_ARC_w05
142,stage_raggae_ARC,6,2,0,22050,8753,,stage_raggae_ARC_w06
142,stage_raggae_ARC,7,2,0,22050,4001,,stage_raggae_ARC_w07
142,stage_raggae_ARC,8,2,1,22228,2665,,stage_raggae_ARC_w08
142,stage_raggae_ARC,9,2,0,22050,3089,,stage_raggae_ARC_w09
142,stage_raggae_ARC,10,2,0,22050,3313,,stage_raggae_ARC_w10
142,stage_raggae_ARC,11,2,1,22073,8673,,stage_raggae_ARC_w11
142,stage_raggae_ARC,12,2,1,22121,7417,,stage_raggae_ARC_w12
142,stage_raggae_ARC,13,2,1,22109,4593,,stage_raggae_ARC_w13
142,stage_raggae_ARC,14,2,0,22050,1473,,stage_raggae_ARC_w14
142,stage_raggae_ARC,15,2,0,22050,1785,,stage_raggae_ARC_w15
142,stage_raggae_ARC,16,2,0,22050,10713,,stage_raggae_ARC_w16
142,stage_raggae_ARC,17,2,1,22119,27625,,stage_raggae_ARC_w17
142,stage_raggae_ARC,18,2,1,22050,6201,,stage_raggae_ARC_w18
142,stage_raggae_ARC,19,2,1,22076,4825,,stage_raggae_ARC_w19
142,stage_raggae_ARC,20,2,1,22050,6041,,stage_raggae_ARC_w20
142,stage_raggae_ARC,21,2,1,22092,32985,,stage_raggae_ARC_w21
142,stage_raggae_ARC,22,2,0,22050,8569,,stage_raggae_ARC_w22
142,stage_raggae_ARC,23,2,1,22079,11825,,stage_raggae_ARC_w23
142,stage_raggae_ARC,24,2,1,22147,17113,,stage_raggae_ARC_w24
142,stage_raggae_ARC,25,2,1,22122,15113,,stage_raggae_ARC_w25
142,stage_raggae_ARC,26,2,1,22050,15769,,stage_raggae_ARC_w26
142,stage_raggae_ARC,27,2,1,22159,13921,,stage_raggae_ARC_w27
142,stage_raggae_ARC,28,2,1,22185,13073,,stage_raggae_ARC_w28
142,stage_raggae_ARC,29,2,0,22050,2441,,stage_raggae_ARC_w29
142,stage_raggae_ARC,30,2,0,22050,4601,,stage_raggae_ARC_w30
142,stage_raggae_ARC,31,2,1,22088,8401,,stage_raggae_ARC_w31
142,stage_raggae_ARC,32,2,1,22087,9977,,stage_raggae_ARC_w32
142,stage_raggae_ARC,33,2,1,22055,18081,,stage_raggae_ARC_w33
142,stage_raggae_ARC,34,2,1,22060,16593,,stage_raggae_ARC_w34
142,stage_raggae_ARC,35,2,1,22066,20841,,stage_raggae_ARC_w35
142,stage_raggae_ARC,36,2,1,22086,24793,,stage_raggae_ARC_w36
142,stage_raggae_ARC,37,2,0,22050,6001,,stage_raggae_ARC_w37
142,stage_raggae_ARC,38,2,0,22050,8177,,stage_raggae_ARC_w38
142,stage_raggae_ARC,39,2,0,22050,43081,,stage_raggae_ARC_w39
142,stage_raggae_ARC,40,2,0,22050,46649,,stage_raggae_ARC_w40
142,stage_raggae_ARC,41,2,0,22050,43873,,stage_raggae_ARC_w41
142,stage_raggae_ARC,42,2,0,22050,3817,,stage_raggae_ARC_w42
142,stage_raggae_ARC,43,2,0,22050,7449,,stage_raggae_ARC_w43
142,stage_raggae_ARC,44,2,0,22050,7233,,stage_raggae_ARC_w44
143,stage_rock_ARC,0,2,1,22079,11937,,stage_rock_ARC_w00
143,stage_rock_ARC,1,2,1,22091,12537,,stage_rock_ARC_w01
143,stage_rock_ARC,2,2,1,22063,11697,,stage_rock_ARC_w02
143,stage_rock_ARC,3,2,0,22050,4561,,stage_rock_ARC_w03
143,stage_rock_ARC,4,2,1,22110,17649,,stage_rock_ARC_w04
143,stage_rock_ARC,5,2,0,22050,1593,,stage_rock_ARC_w05
143,stage_rock_ARC,6,2,0,22050,8753,,stage_rock_ARC_w06
143,stage_rock_ARC,7,2,0,22050,4001,,stage_rock_ARC_w07
143,stage_rock_ARC,8,2,1,22051,31617,,stage_rock_ARC_w08
143,stage_rock_ARC,9,2,1,22054,21577,,stage_rock_ARC_w09
143,stage_rock_ARC,10,2,1,22087,11073,,stage_rock_ARC_w10
143,stage_rock_ARC,11,2,1,22103,10105,,stage_rock_ARC_w11
143,stage_rock_ARC,12,2,1,22053,19529,,stage_rock_ARC_w12
143,stage_rock_ARC,13,2,1,22056,14377,,stage_rock_ARC_w13
143,stage_rock_ARC,14,2,1,22061,10785,,stage_rock_ARC_w14
143,stage_rock_ARC,15,2,1,22059,9689,,stage_rock_ARC_w15
143,stage_rock_ARC,16,2,1,22228,2665,,stage_rock_ARC_w16
143,stage_rock_ARC,17,2,0,22050,3089,,stage_rock_ARC_w17
143,stage_rock_ARC,18,2,0,22050,3313,,stage_rock_ARC_w18
143,stage_rock_ARC,19,2,1,22164,25169,,stage_rock_ARC_w19
143,stage_rock_ARC,20,2,1,22073,8673,,stage_rock_ARC_w20
143,stage_rock_ARC,21,2,1,22121,7417,,stage_rock_ARC_w21
143,stage_rock_ARC,22,2,1,22109,4593,,stage_rock_ARC_w22
143,stage_rock_ARC,23,2,1,22074,37065,,stage_rock_ARC_w23
143,stage_rock_ARC,24,2,0,22050,1473,,stage_rock_ARC_w24
143,stage_rock_ARC,25,2,0,22050,1785,,stage_rock_ARC_w25
143,stage_rock_ARC,26,2,0,22050,10713,,stage_rock_ARC_w26
143,stage_rock_ARC,27,2,1,22119,27625,,stage_rock_ARC_w27
143,stage_rock_ARC,28,2,1,22050,6201,,stage_rock_ARC_w28
143,stage_rock_ARC,29,2,1,22076,4825,,stage_rock_ARC_w29
143,stage_rock_ARC,30,2,1,22050,6041,,stage_rock_ARC_w30
143,stage_rock_ARC,31,2,1,22092,32985,,stage_rock_ARC_w31
143,stage_rock_ARC,32,2,0,22050,8569,,stage_rock_ARC_w32
143,stage_rock_ARC,33,2,1,22079,11825,,stage_rock_ARC_w33
143,stage_rock_ARC,34,2,1,22147,17113,,stage_rock_ARC_w34
143,stage_rock_ARC,35,2,1,22122,15113,,stage_rock_ARC_w35
143,stage_rock_ARC,36,2,1,22050,15769,,stage_rock_ARC_w36
143,stage_rock_ARC,37,2,1,22159,13921,,stage_rock_ARC_w37
143,stage_rock_ARC,38,2,1,22185,13073,,stage_rock_ARC_w38
143,stage_rock_ARC,39,2,0,22050,2441,,stage_rock_ARC_w39
143,stage_rock_ARC,40,2,0,22050,4601,,stage_rock_ARC_w40
143,stage_rock_ARC,41,2,0,22050,6001,,stage_rock_ARC_w41
